time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
8.619432441669293610e+01 1.024415752152376911e+02 9.979741101756235366e+01 1.019697461337355264e+02 9.770621685376062260e+01 9.949924616060314975e+01 9.370630215967274523e+01 1.061298268902607020e+02 1.027707675561434115e+02
1.047084067265571008e+02 1.086964128908529119e+02 1.001228257283538028e+02 9.287002395654104703e+01 8.986832463306551233e+01 1.016654037588829027e+02 9.708557322737641471e+01 9.957187060529400924e+01 1.055219160793924829e+02
1.181825091606554139e+02 9.538506364917202518e+01 9.646745501766181974e+01 9.774406683763240267e+01 9.651407955501480274e+01 1.041380232317922463e+02 1.038739611505387472e+02 1.056054316043807688e+02 9.152411691991497378e+01
1.079570441236420208e+02 1.042911380129969245e+02 1.071918440289213379e+02 9.127759874931969364e+01 9.783301181224267395e+01 1.086361909620441821e+02 1.050114460534780960e+02 1.102271499798255547e+02 8.586631456010074714e+01
1.238914581863730575e+02 1.043907166271446698e+02 1.052544373869600065e+02 9.445570892577491406e+01 1.255661315088994172e+02 9.563111062604581036e+01 9.967078345280606300e+01 1.056564651660777940e+02 1.116370223455457733e+02
7.449445969690363256e+01 9.278777718545877917e+01 1.064149580656523142e+02 8.860284654789425929e+01 1.079634577254118994e+02 9.889515339550946749e+01 1.055906870890583917e+02 1.149179665515799513e+02 8.625979321023376656e+01
9.499600254361203611e+01 9.728526537936855334e+01 8.088619443456127556e+01 1.004381807493013810e+02 1.058328127231485354e+02 1.014955489386863405e+02 9.220620474005059464e+01 1.038162838185468217e+02 9.191585241184402832e+01
9.390935726945302520e+01 8.771218204388031836e+01 8.447515698746589408e+01 1.080201353859993390e+02 9.574055514092191288e+01 1.065624551770181938e+02 8.823923163109813572e+01 9.996502312035497084e+01 9.428901727181519732e+01
1.004266657684246837e+02 1.115711302011566772e+02 9.663860130506715507e+01 9.290313437458144108e+01 1.020766118253141457e+02 9.444738917726394334e+01 1.096084125617624210e+02 8.964857886374419138e+01 9.962961697687536855e+01
9.555355893420527025e+01 9.696572534963048895e+01 9.776630030684653150e+01 9.320753648853980167e+01 9.981316878909723300e+01 1.046581265643165892e+02 1.063955618413993705e+02 9.539881684599461664e+01 1.117645690858955874e+02
1.049231937570027924e+02 1.102570528289544995e+02 9.983880905747621171e+01 9.265613860518884337e+01 8.943317037965134375e+01 9.924744085054300058e+01 9.952221828794196767e+01 1.020016153608547427e+02 9.787175019516472219e+01
9.093585537371373562e+01 1.157371204044443402e+02 9.944923175481704902e+01 1.020082740834072581e+02 8.920427292219636684e+01 9.436223226952736809e+01 1.025767878597594063e+02 8.948938911005242858e+01 8.587641601206814812e+01
9.656220256561590531e+01 1.089124254457755399e+02 1.017849522196146239e+02 9.621747862805031559e+01 1.027532551006323587e+02 8.983419167944762762e+01 9.699727387465043194e+01 8.349105650770017917e+01 1.063497203841575356e+02
9.626508264028727524e+01 1.064543447957351106e+02 9.135659495645649031e+01 1.170875507113258180e+02 9.536531013736150442e+01 1.058386747122730469e+02 1.013878955650307034e+02 8.795144343874248705e+01 1.069682673418645464e+02
9.508377494878338609e+01 9.101580649514731647e+01 1.058264628579301387e+02 1.171760470504888616e+02 1.139385924244110981e+02 1.028355617769884844e+02 9.836198961770683979e+01 1.012851687988464562e+02 9.759308587787521105e+01
9.406380721133143652e+01 9.820132374452492741e+01 1.036095530590051226e+02 1.056169459311160921e+02 1.110760604339792508e+02 1.059330516802038602e+02 9.152346597152902063e+01 9.278585160119330055e+01 1.089973227767529380e+02
1.027700879356637529e+02 1.081198805186778316e+02 8.655775421041687423e+01 9.561150060910679827e+01 1.048170411790018477e+02 9.237140565911488466e+01 1.070187795528810426e+02 9.293357433499770082e+01 1.027450751203365087e+02
1.118860167380899782e+02 1.030624779273952214e+02 1.169877039063196946e+02 1.140424671063411495e+02 9.915844530233192700e+01 9.167070322242901170e+01 9.621343094239477978e+01 8.901174861214508383e+01 1.047176715800459732e+02
1.205869646278506480e+02 9.914331397278058944e+01 8.618072039186631628e+01 1.070475942156241445e+02 9.920843525818060016e+01 1.025478081055297253e+02 9.446766435814474505e+01 1.083814733188231969e+02 1.019080246414012407e+02
1.001678175103651398e+02 1.035266746596754501e+02 9.706365086481515903e+01 9.293777119159736344e+01 1.049743882591759672e+02 1.048953267750499094e+02 1.007803282838565622e+02 1.093230649806408508e+02 1.077048930802152711e+02
1.039731363280678806e+02 8.895451790173872553e+01 9.002513499783815121e+01 1.062517392202345263e+02 1.050850232994821170e+02 9.453666569260578001e+01 9.496275706601772981e+01 1.170325254630198231e+02 1.026228086261281192e+02
1.128455025507221023e+02 1.035691006462310071e+02 9.968597820234617757e+01 1.050137841109738304e+02 9.745039187116435642e+01 1.010307411656875018e+02 1.006143617810230921e+02 9.285662618277731895e+01 1.010752989584738231e+02
9.202207931712538880e+01 1.042289107838798827e+02 9.344099664964187468e+01 1.103560343614474561e+02 1.014627214867361715e+02 9.259962902413542452e+01 9.148728602047515324e+01 1.012983025929195691e+02 9.901082165373054522e+01
8.721174715496337626e+01 9.313976968489168939e+01 9.401852165403224149e+01 1.136404843762681764e+02 1.055246944847079789e+02 1.024047311596939238e+02 9.095656214497543601e+01 9.070307688972455651e+01 9.326483321823855022e+01
1.021132777025157168e+02 9.117684741873698329e+01 8.867520498062046386e+01 8.542522761972053047e+01 9.243100095166821006e+01 1.027170728507367272e+02 9.316228307939013575e+01 1.110525687616019326e+02 1.060934418608250098e+02
1.053056982035514295e+02 8.664577546364030525e+01 1.032195690514689517e+02 9.176279133161298773e+01 9.962858136037434065e+01 1.123320104601221914e+02 9.738817248125441495e+01 1.148412759946846222e+02 9.476708090978149812e+01
1.076202973476073481e+02 1.129668975414662953e+02 1.050897623779187029e+02 1.049968421236477525e+02 9.568406738214028451e+01 1.074453388927617254e+02 1.051882869708638850e+02 9.354890915986203481e+01 1.002271376586959235e+02
1.014660884773725229e+02 9.283152210179814290e+01 9.849665611913485463e+01 1.012257948824021980e+02 1.005156612369348323e+02 1.012074472444328563e+02 1.003678016280987038e+02 9.035308290896509220e+01 1.011711748215754199e+02
9.487296824956783325e+01 1.091399254648318617e+02 1.049657394076630084e+02 9.754639502730310596e+01 1.157928910591931526e+02 1.106096960091235104e+02 8.484588887308588312e+01 1.003728037107883040e+02 1.009877610223706199e+02
1.068165639371331395e+02 9.479264509522346316e+01 1.087382813006930746e+02 9.739908969239085934e+01 1.023513425378991286e+02 1.156314250119552156e+02 9.515017241205627840e+01 1.118096849058885027e+02 9.988589712398152187e+01
9.319754171112420238e+01 1.099805285910637878e+02 9.832524806499151282e+01 1.044176041889826507e+02 9.466623577517790977e+01 1.097341743895851778e+02 1.054222719415290754e+02 8.779812454786502940e+01 1.110144087584985613e+02
1.064748854676735164e+02 1.069424410727165196e+02 1.130438734217908348e+02 9.765542645288491030e+01 1.080604364661876247e+02 1.085172927468963735e+02 9.988854226953429816e+01 1.090992960413968831e+02 9.429872868844586264e+01
1.094640520048936878e+02 9.608987627980997104e+01 1.099135940171815236e+02 9.220689522713669817e+01 1.088637142659107866e+02 8.640599969714175188e+01 9.694774972546439074e+01 1.114364439206551509e+02 9.822434946997053373e+01
1.046061943476431395e+02 1.207964672240005228e+02 1.055570009049174871e+02 9.980166246725957535e+01 8.260254595796465082e+01 1.181441815988984132e+02 1.081997341599684006e+02 8.562971007874571683e+01 1.061000670480670607e+02
1.005429572850221547e+02 7.310563576073462855e+01 9.103444019560421907e+01 9.433949402660417149e+01 1.079173328179085587e+02 1.156599201879721761e+02 1.083404427128923260e+02 8.981529227240363866e+01 1.055841201410963777e+02
1.058797795575755174e+02 1.132170782736489656e+02 9.142298753782554854e+01 1.117689213775736619e+02 1.060800065050876668e+02 1.189542420583313742e+02 1.066202097587076452e+02 1.012618880285979799e+02 9.592684889814516680e+01
9.010683743254908507e+01 8.241831269549567196e+01 9.911862009318100775e+01 8.166450716210813709e+01 1.109108794333283896e+02 8.669527364602652142e+01 1.013667457257360809e+02 9.975836434679834497e+01 9.309563534888344805e+01
1.030922580669791415e+02 8.294845140984348575e+01 8.788635737783764057e+01 7.463197237426398090e+01 1.197893130365110608e+02 9.976921327897184710e+01 9.156099008449935184e+01 9.605382094355469746e+01 8.320208045045518475e+01
9.672783542660398837e+01 1.217277840055702427e+02 9.205252319142906003e+01 7.543666059715258143e+01 1.126637622536899812e+02 9.658441561089277627e+01 9.254054969697840249e+01 1.110992626175394946e+02 1.069080350742959951e+02
1.035336263390781255e+02 1.197216331228407853e+02 8.728568357999768068e+01 8.135805316129543030e+01 1.166825289821223777e+02 9.831529102824657684e+01 1.030357807654218050e+02 1.058025556440419450e+02 8.976736164074984003e+01
9.043321486437073986e+01 9.032006117167355796e+01 9.272286821604649276e+01 9.018429764725544828e+01 1.188004705193190489e+02 9.318216169754134626e+01 1.040298977087743140e+02 1.039913236706482564e+02 9.585275215529767934e+01
1.009702749813713609e+02 1.024324747465775971e+02 9.759474961937078774e+01 9.286568158323836997e+01 7.830724212248649962e+01 9.210614421551636610e+01 1.022605169295558056e+02 8.988150836123739396e+01 8.465959150771608677e+01
1.024361602374040530e+02 1.194034477972998616e+02 1.015936236268290145e+02 9.982581289267012892e+01 9.292546382876329858e+01 8.196542412791214360e+01 1.009792116153353163e+02 1.017914781287399251e+02 9.892171830322335779e+01
1.100722230302495177e+02 1.168631601304735170e+02 1.010366650782702749e+02 1.084531124457988369e+02 1.079133693113557513e+02 8.020504602124748317e+01 1.004449373479990726e+02 8.911197244618499269e+01 9.646067619393683401e+01
9.985973596366852689e+01 1.248068299735470532e+02 8.827210364828015088e+01 1.070597545412458942e+02 8.750362786525685976e+01 9.673983572376340589e+01 1.029146958093275970e+02 8.469413001928469953e+01 9.603898725914744716e+01
9.649508986795338217e+01 1.076830768088472468e+02 8.973846757593480561e+01 1.025663387826370467e+02 8.954915208460094789e+01 1.006538312410724387e+02 1.069199014457181676e+02 1.042076579908543295e+02 1.067873958927920626e+02
9.031613425720721011e+01 1.122150407716070504e+02 8.188283383114907110e+01 9.385909837604154404e+01 8.884731089381160984e+01 9.455068029052168299e+01 9.584034368847622432e+01 1.053290407487816935e+02 9.152024863294833779e+01
1.185801866228403583e+02 1.118749366118806421e+02 9.573407962260363036e+01 9.891000141282859204e+01 8.944349002672623783e+01 1.035983447692910460e+02 8.802547937367469899e+01 9.694615616551182313e+01 1.057360448185084465e+02
7.992517105097407182e+01 1.047368698170647292e+02 9.889134095700563876e+01 1.019845757252676322e+02 9.662917053995262506e+01 1.003132351839428225e+02 1.049536169686542451e+02 9.749540997976049539e+01 8.871007604241708577e+01
8.979456782260854197e+01 8.898991829461405700e+01 1.014845558960793852e+02 9.586006130566511274e+01 9.608539762568555886e+01 1.019055130736390851e+02 1.029297037890600848e+02 9.696943162459625398e+01 8.622486078459662906e+01
9.753431933003533061e+01 9.706139582798377319e+01 1.260470652614038443e+02 9.304571022386599566e+01 1.042725116907425615e+02 1.068207538716275309e+02 9.232446462039969504e+01 9.849877907294636259e+01 8.371367549941022901e+01
9.440591831965608094e+01 9.910146375800295004e+01 1.038772266530883712e+02 9.208551146912786578e+01 8.644859517123578030e+01 1.059091780879098934e+02 1.046350803369463591e+02 1.075277187620120714e+02 8.589226674907973802e+01
1.057713882813675639e+02 9.499489071595823475e+01 1.043340545847991194e+02 9.086427674272944444e+01 1.075641581901426775e+02 1.011420937461123373e+02 9.757575939506432405e+01 9.692862486589916671e+01 8.449665902827520370e+01
1.013796069843705823e+02 9.750837805693194582e+01 8.688003859459891487e+01 8.837180063312504785e+01 1.085300042520734962e+02 1.035788763807706800e+02 1.154219466960830687e+02 9.884694849166237418e+01 8.411746727572946725e+01
1.082197228663013391e+02 9.517290213894604278e+01 9.845313098485235059e+01 9.855066624403815467e+01 9.127453326441202819e+01 9.219512789082664028e+01 9.364708410945803507e+01 9.189153513128226791e+01 1.086813993805694736e+02
8.518092492324871046e+01 9.844359073668158544e+01 1.062502670734361203e+02 1.064316753699146147e+02 9.847912728990887388e+01 9.448392249061778614e+01 1.009865788702446423e+02 1.028303373352689505e+02 1.130146361920217259e+02
8.913295735523658436e+01 9.731896325396058955e+01 9.216810542250863136e+01 1.110704936125624869e+02 9.951657086034839494e+01 1.067882134088906838e+02 1.152234164466291020e+02 8.650479340146554819e+01 1.129691608530357314e+02
1.143250465050788733e+02 1.010331986852376076e+02 1.162507496797537385e+02 1.126547198497785160e+02 9.805636016733085114e+01 9.927382584790117903e+01 1.187281491867612715e+02 1.087292817090815902e+02 1.192164567207826167e+02
1.093529488669755523e+02 9.373174982924012966e+01 1.194090263947923489e+02 1.053206498482611693e+02 1.269568831197562417e+02 9.606443339341883814e+01 1.145972180681673791e+02 9.890521260307271234e+01 8.803171793019137681e+01
9.360976392094454468e+01 9.161372661321536270e+01 1.002831412899838881e+02 1.027706610174318911e+02 1.155306068858981519e+02 9.630291283430273097e+01 8.591621762523544703e+01 9.388331234239777245e+01 9.468162753667868969e+01
9.179397705641869720e+01 9.090983593675753127e+01 9.940400458360045377e+01 1.062350090965614982e+02 1.029469165469585619e+02 8.957777822471457796e+01 9.138451665637845167e+01 1.065741322493070129e+02 8.320662690015888074e+01
9.310760800060485565e+01 8.925176915272074041e+01 1.142331001953635621e+02 1.054454260984991691e+02 1.022023640128874717e+02 9.148989765206601987e+01 1.038589114913229139e+02 1.171563108026274307e+02 8.323564263757303650e+01
1.052215684433161442e+02 8.913844087512323711e+01 1.083813133585376818e+02 1.143923742175986149e+02 1.071561898901650807e+02 1.100809755134507100e+02 1.052632703628965345e+02 1.279255413160093866e+02 9.954428931341604425e+01
1.044794285471280375e+02 8.235115059660708425e+01 1.101867546298694549e+02 1.174897753117125490e+02 1.043143790739783014e+02 1.002228979552133836e+02 1.008863612896348059e+02 1.172403088963480542e+02 9.977631525844971350e+01
8.716582469269494027e+01 1.218984125252823247e+02 1.085914184754218041e+02 1.177961846082197326e+02 8.589163435136936187e+01 1.022887991239980749e+02 1.022604025858592252e+02 1.148626774011025162e+02 1.018777677798384929e+02
8.036609745347887213e+01 1.078689215994480435e+02 9.263717924740377896e+01 1.096540278364029319e+02 1.106612078655255971e+02 9.256214193048587902e+01 1.109785387673283452e+02 9.446159414412761635e+01 1.000834061074346124e+02
9.752832470723311076e+01 9.749578538261783933e+01 8.200301748344287489e+01 1.047161514465232699e+02 9.221549914064792119e+01 1.002037022606007213e+02 9.119899245764079865e+01 8.186284929522169307e+01 9.650562975548078271e+01
1.069732365830280685e+02 9.097479869559546728e+01 1.178396114419437026e+02 9.077697633421313128e+01 1.049251896021104216e+02 8.389409641565492848e+01 9.716748635258132083e+01 1.066137822096932553e+02 9.410672799631805674e+01
9.517630592686117552e+01 1.058622961417014920e+02 1.223687882869572974e+02 1.028397656536438944e+02 1.045775319173261408e+02 1.034692229548336968e+02 9.842591560885115598e+01 1.027086502043600689e+02 1.020874998919578900e+02
8.733505858090936158e+01 1.129083544010943427e+02 1.193562433085016039e+02 1.007475245290125940e+02 1.054762496263529670e+02 9.750138475684630635e+01 1.040988669741794439e+02 1.025977135811493213e+02 9.849195739850070197e+01
1.039122743509912539e+02 1.194653310051296415e+02 1.005959307546359440e+02 9.123569892631279288e+01 1.027308508299148144e+02 1.006220371979976846e+02 8.857475120463034557e+01 1.092050427954736165e+02 9.076051474153267407e+01
