influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 2.236761853800834476e+00 1.929058935690990564e-10 9.464602652218436952e-06 2.455570882307926139e-01 5.117248032338245212e-02 1.445837847215499112e-06 2.883002525699257523e-02 3.403175672689818707e-04 2.782812391281170821e-05 0.000000000000000000e+00 1.606510677554250132e-04 1.225022587253712295e-05 1.412131435079169520e-07 8.462041310711224895e+00 1.353704891895957940e-01 1.776263670723294413e-02 2.962661434544068051e+00 1.613241943346811541e-03 5.846065241714541147e-11 0.000000000000000000e+00 7.064649137323288856e-05 1.738919930148982581e-07 1.203171745348592669e-01 7.016210169259023965e-01 3.538510369082540907e-01 3.151553866045905927e+00 7.729454019039508003e-04 3.795151650733775538e-03 2.111088157717582858e-08 0.000000000000000000e+00 3.852073488586809817e-07 1.612395425847313820e-05 5.420200851481095719e-03 1.258053131797508967e-03 1.229278473157536299e-09 4.887390811606080049e-02 3.399678162842735330e-07 4.281636272778261390e-10 1.306501155146844728e-01 0.000000000000000000e+00 4.155289190024884505e-01 1.433451557922563700e-02 1.757780434063299732e-13 2.451919415203978507e-04 9.979678125024471491e-01 2.013353274328888723e-14 2.561792223422328183e-03 3.143599650095521558e-01 2.956005335743655980e-08 0.000000000000000000e+00 5.864273439223877560e+00 1.883950337379733646e-03 7.213740220819467308e-02 1.256396294823093340e-01 1.234477384743134953e+00 8.091777281579117312e-03 7.050634207315995114e-05 2.597545334706061193e-03 2.048572781520775071e-02 0.000000000000000000e+00 6.207050899213987817e-10 9.896828519657766346e-03 4.381040423886261692e+00 3.083628805809464635e-01 3.911130603771844960e+00 2.719093508701443028e-13 4.278648441014143877e+00 9.564556480749356382e+00 1.164395823868784596e+00 0.000000000000000000e+00 1.809475098684577149e-02 2.152808592926398479e+00 1.107363671202325595e+00 3.521185528725193775e-02 4.404353249121438639e-07 6.735879432315062474e-06 3.137721383578271589e-14 1.936053721740066402e+00 1.542550295002620642e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.087731216506153675e-01 1.775612739769331161e-10 8.690741398720795499e-06 4.226426229145437419e-01 1.534854021397992208e-01 1.143841083517833438e-05 3.456524014963499036e-01 3.005376503893010358e-04 4.085014263528796344e-05 0.000000000000000000e+00 1.230625687853898354e-04 2.416755765392796280e-05 2.499339269933030066e-07 5.203410293164202116e+00 1.131975452845054297e-01 1.700618224977507378e-02 6.023895774111682755e+00 1.606026196201398642e-03 1.283350254728073491e-10 0.000000000000000000e+00 2.047415944842755921e-05 9.869375442901334078e-07 1.901584742494747682e-01 8.432359526743437028e-01 7.200005772220396949e-02 2.591312196893612807e+00 2.267808837023411962e-04 3.802344121792214805e-03 5.223455655859010619e-08 0.000000000000000000e+00 1.654842380283397125e-06 2.455394930400899511e-04 1.509147782473159796e-03 7.186947394390668081e-04 4.921587666745945008e-09 7.357956323187900827e-01 2.901887939928625290e-07 2.291860127876876084e-10 6.390357608350026586e-02 0.000000000000000000e+00 5.503380512420570359e-01 4.291805440932785348e-02 1.567807347324990993e-13 1.458678643348930101e-04 9.615428400649855822e-01 1.466251812258609925e-14 1.641115132508963069e-03 2.936618419133382729e-02 1.329175988469946690e-08 0.000000000000000000e+00 4.977597540184500957e+00 9.058421571410726555e-03 6.815850547417641458e-02 2.122500932570993371e+00 1.679404396407977895e+00 1.124154029658774173e-02 9.641621669702775995e-05 3.743984487539807685e-03 9.983895533373962627e-02 0.000000000000000000e+00 3.899294144977638974e-10 4.158598976130765262e-02 4.082707018074176020e+00 2.146508487551049560e-01 6.416130614035756352e+00 4.398883263203199545e-13 9.507128056495549595e-01 7.085274813867449950e+00 4.147186109250769470e-01 0.000000000000000000e+00 1.050782893201247098e-02 2.001218166505326579e+00 3.889128174255564119e+00 3.700833492776379324e-02 5.000162810431814839e-07 7.441630964245240015e-09 5.102799800352246475e-14 4.775932720737550596e+00 4.456765738990910442e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.770974578277703770e+00 1.650929381876397940e-10 1.591026451349683170e-06 8.537045988973436528e-02 1.031419156164502970e+00 1.136430738360713371e-05 2.755896811662710277e-01 1.286605358851001613e-04 4.588717589907785838e-05 0.000000000000000000e+00 1.835305634192761857e-04 5.843162940887716837e-06 2.635483786323299408e-07 3.478176237578271213e+00 3.941676851899673650e-01 2.451187123404745261e-02 6.433769003720058777e+00 1.656554790131455025e-03 8.015282014688657320e-11 0.000000000000000000e+00 2.080221126942326975e-05 7.142729314924803551e-07 1.787995996798532328e-01 3.475445631787592582e+00 8.519283327819060503e-02 3.398892896868035418e+00 2.109583967469119437e-05 1.948609897615357495e-02 8.320532913212611371e-08 0.000000000000000000e+00 2.705475548817590506e-06 2.049613546287901378e-05 5.114317921130831501e-04 4.264137893787901964e-04 8.355690609537343975e-09 1.116225738826344571e+00 6.545818565799429036e-07 2.229483710838594022e-10 8.163717093535567682e-02 0.000000000000000000e+00 1.417260040574862767e+00 6.879873884876222534e-02 3.962918873747146002e-13 2.628503536361439337e-04 7.601220490188200785e-01 1.651931973598811466e-13 4.628756880240433857e-03 3.991074328849705810e-02 9.750069621399463978e-07 0.000000000000000000e+00 5.494307791992669721e-02 1.225198358254436098e-02 1.149005104810354033e-01 2.012848582807709619e+00 2.350684652238433162e-02 1.473273864797133501e-02 1.273530108293124887e-04 1.060853278234066416e-01 1.545641879205885694e-01 0.000000000000000000e+00 2.700103373099957709e-10 1.921826898205013234e-01 5.140099989017223869e+00 1.587101139319594123e-01 6.586790034735747312e+00 7.355188682766266220e-12 5.948923715131105849e-01 3.122607636442303325e-01 1.970533776542713111e+00 0.000000000000000000e+00 5.568091122384931889e-03 3.005332907862233061e+00 2.024881750573913841e+00 6.987280097561193726e-02 3.393476728114312562e-07 1.230112589786161211e-10 7.547749516170502539e-14 4.890298028847253953e+00 2.207361673512075184e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.546435098075472858e+00 4.645768020266484527e-11 6.375319863951452338e-07 5.125893478662694840e-03 6.031066774007031173e-01 9.271560593650533984e-06 1.665414866134765193e+00 1.203428809059442256e-04 4.002080488746517632e-05 0.000000000000000000e+00 1.988520960559817311e-04 8.050292107151654563e-06 6.909417707760734570e-08 3.729775505555299464e+00 5.807523839545725153e-02 5.433061196394532999e-01 1.171156072984766983e+00 5.008458628242400948e-04 6.847986476167664965e-11 0.000000000000000000e+00 3.055511497778758004e-05 1.674365380049591450e-06 2.263586514379856696e-01 1.302854365639942967e-02 3.969961567218867615e-01 1.323858645138240142e+00 1.959582940033551186e-05 3.357637008483958102e-02 1.583800662145905766e-07 0.000000000000000000e+00 2.553844506472690433e-06 5.452006515753303330e-06 1.607994517514552371e-05 2.847728991858537360e-04 2.147497169778480913e-09 4.641053706284940517e-01 2.671326215665609316e-08 6.362432926741737887e-11 1.162422872812624575e-01 0.000000000000000000e+00 1.524350898736481996e+00 7.642195155015837904e-02 3.782745837643603313e-12 4.722803566127353790e-04 2.422918948602786338e-01 4.567240259179037417e-14 3.168744326231745512e-02 7.923348098034310727e-02 7.882469015946162339e-06 0.000000000000000000e+00 4.508748748578901566e-02 1.456370426884030789e-01 3.928328197842361202e-01 2.744313008134578347e+00 1.572185009344706855e-02 5.424989438545023412e-02 4.449763634783487004e-05 2.745846682674443762e-01 2.158199600538235896e-01 0.000000000000000000e+00 5.056117863901255151e-11 3.454392870662818804e-02 7.870457430626242257e+00 2.748523357612994156e-01 5.129485868486060696e+00 5.707539977944304839e-11 1.314761610875856190e+00 6.608288609218139487e-02 3.175282009855262544e-01 0.000000000000000000e+00 6.690204152542883649e-03 8.646289565616637418e+00 5.486298177003965382e-01 8.233761192730790213e-02 1.410263034118261706e-07 5.049562390286997977e-12 1.408049545879589766e-14 6.989115591261533922e+00 1.835877849297626041e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.743402943652010428e+00 2.207649990565501241e-11 3.016904628506147637e-07 4.591258833625206509e-02 4.916137493555814419e-01 1.990611960984069393e-05 2.516008764362335004e+00 4.593145387004213346e-05 2.434611483921659720e-05 0.000000000000000000e+00 2.127660394024498381e-04 3.669179170587314002e-06 2.866252890749923566e-07 2.853460900553081103e+00 2.854474649191852120e-01 1.045557882096435215e-01 2.674802549451142930e+00 6.492286160675344447e-03 4.490593210431555381e-11 0.000000000000000000e+00 3.898577475036366980e-05 9.329378842777594986e-06 1.157694037486651506e-01 3.405639967787146231e-03 3.258813312907196114e+00 2.159768479521308127e+00 2.712809145275629904e-05 3.710851921927727642e-02 1.758687509365119637e-07 0.000000000000000000e+00 3.509743804848545446e-06 4.882814304654180779e-06 2.786338983433907246e-05 1.600077405387475529e-04 9.503225280967090081e-09 5.759903637295610279e-01 3.171458907735240643e-08 2.367797508826533670e-10 1.119635264904864369e-01 0.000000000000000000e+00 1.629874097479777184e+00 4.541215477043361592e-02 1.962143823906286996e-11 7.021369481664782239e-03 3.356758768598159248e-01 2.011901486594537365e-13 4.769727538796511568e-02 3.467967763575442453e-01 1.362978402734556791e-03 0.000000000000000000e+00 3.401806409183849578e-02 6.366733150694342536e-02 3.377178236603058381e-01 1.616126205869841348e+00 4.119378070181809945e-03 1.928899940686346764e-02 1.658879504849817833e-05 2.150434701167409368e-01 3.011182573939480411e-01 0.000000000000000000e+00 7.262594222616433254e-11 9.565116831283433652e-02 8.616387429943724641e+00 1.010210909482989194e+00 3.109314129008219130e+00 3.181085820746818299e-11 3.767163035280947980e+00 4.545336898239157875e-02 9.899249519983803480e-02 0.000000000000000000e+00 4.799404086267939143e-03 8.391348640384972413e+00 7.790724219384462246e-02 7.286444358250332431e-02 2.306420840522367606e-06 2.492293036603282308e-12 6.727095618272458510e-15 6.209902633635246083e+00 3.460246983488072248e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.847550235950885078e-01 3.764728351792759478e-10 8.810097054422960023e-07 3.686944904315622717e-02 1.237861289206203530e+00 4.236492351533632350e-05 6.050823702931781845e-02 1.114735680460178789e-04 4.494954004435274230e-05 0.000000000000000000e+00 2.471216106191111497e-03 4.379138849137216721e-06 4.855545330939250443e-08 1.000686317794102775e+00 3.844238953459447328e-01 3.777206582465554574e-02 5.145302133331223216e-01 3.515545275316729178e-03 8.141832699079767906e-11 0.000000000000000000e+00 1.288656893698028128e-04 1.233075904693327916e-05 7.560727372753438535e-01 6.924312342326582187e-03 3.966633866205693248e+00 9.865209717180513094e-01 5.063771638301543246e-04 3.923989257661336660e-02 1.679066685766993209e-07 0.000000000000000000e+00 4.321041542911718241e-06 7.310162699499161827e-06 4.723283624568718299e-05 1.730644253319963571e-04 4.768434822601527084e-09 1.948778713682606245e+00 3.108861177367276015e-08 1.801141328168547292e-10 6.674377202956955912e-01 0.000000000000000000e+00 5.584379296986666574e+00 5.958271414603188987e-01 3.209919516014537588e-12 5.722726321744244123e-03 3.638093330715618245e-01 1.379730595684358538e-13 4.536282771090712623e-02 1.981154396865896644e-02 1.131987638789530050e-03 0.000000000000000000e+00 3.066023761091485594e-03 4.629777802790591701e-01 2.098104013426859982e-01 1.324586304912173329e+00 1.139970261096748781e-02 4.168506287827362239e-02 1.777274680702353160e-05 4.512072641752022384e-01 8.359099153712462593e-01 0.000000000000000000e+00 2.097381135436903657e-11 1.073572035079023018e-01 2.199456594590054603e-01 1.535934725130102763e+00 1.567750859064728441e+00 3.924597245030555926e-11 6.573313923075935428e+00 3.342291878480777717e-02 2.002243582982054237e-01 0.000000000000000000e+00 7.187662031663038988e-04 6.742830353842130364e+00 4.976933383731677041e-02 4.959437603624775731e-02 2.284644789871519250e-06 2.932777247358453621e-12 8.481046106037526368e-15 2.050803302684351070e+00 1.204699006341017453e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.812048998600568117e-01 1.806418263844971912e-10 1.282661025794259815e-07 1.052394790729587799e-04 5.315358806208164699e-01 2.220482614346463575e-05 2.814694145821877158e-01 6.417302728022381258e-04 3.270808578460010545e-06 0.000000000000000000e+00 1.280287934304709385e-02 1.078434540927620738e-05 2.648338931440159794e-08 3.548856765203565189e-01 7.872518399663918087e-01 3.140452091521402089e-02 8.689369401660439474e-01 4.453102218237262044e-03 8.300951989213824628e-11 0.000000000000000000e+00 4.955318119046133200e-04 1.030867395848853542e-05 5.295158541350240000e+00 9.842279671263189783e-03 2.832930849997304268e+00 7.581784087728437038e-01 1.136165894042336869e-03 5.811813001956891295e-02 2.687566924928027068e-07 0.000000000000000000e+00 2.757850371519954945e-06 4.721366929681456825e-05 1.054017717565128554e-05 1.253823075115973764e-04 6.317574204011350990e-09 1.348232885743112952e+00 7.543254033437412754e-08 3.339689723626174069e-10 2.312559318310182244e-01 0.000000000000000000e+00 2.295889643424381177e+00 1.052589866162489063e+00 1.536429932881786887e-13 1.248675910693769139e-02 1.398259350297328674e-01 6.690209983326616545e-13 3.643687216366767179e-01 7.342946757759702403e-02 1.586440875623185880e-03 0.000000000000000000e+00 9.735250793258293234e-02 3.190903780664151590e-01 7.458946807663962009e-01 2.322696418265851381e+00 1.704517713979318214e-02 7.317349220971115786e-02 6.187543920824536134e-05 1.839663326548391098e-01 2.404162873760896657e-01 0.000000000000000000e+00 4.445849495489682476e-11 6.242005212110125767e-02 1.381396541307660375e-01 1.308097555951839297e+00 4.877738873275946907e-01 4.493048555492682766e-11 3.357401342393404597e+00 4.653468106006930505e-02 2.714547847252914980e-01 0.000000000000000000e+00 2.587099675809564165e-04 6.131926611265134497e+00 3.829696198135496554e-01 4.127445635396152085e-02 1.762213887404672446e-06 5.868379628918902920e-11 9.593104506218479288e-16 2.561419863279873699e+00 1.622942032939537871e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.707600305273213381e-01 1.699949861893109026e-10 1.601677846384650791e-07 7.482019486120092440e-04 1.209821505625887639e+00 2.001712804267297618e-05 1.361130771336007683e-01 6.480881911802845814e-05 2.841160520973518622e-06 0.000000000000000000e+00 1.722456134362594996e-02 1.861577838861542839e-05 1.212250839421307840e-08 2.142170323503283236e-01 1.129816730921849199e+00 1.375082799502989027e-02 2.602825441329703615e-01 1.631283185095307869e-03 1.099675799540502386e-09 0.000000000000000000e+00 1.164185214218428676e-03 3.434657110514692426e-05 2.615318470297832931e+00 2.635012422296026044e-02 2.661264171891852381e+00 3.888952261363979090e+00 4.150163740635147945e-04 2.841360115434155009e-02 1.901273437764081004e-07 0.000000000000000000e+00 7.239406844621945309e-06 4.295079455676528561e-05 2.662364769854543454e-05 2.202409840885488689e-04 7.914614622624622923e-10 1.181104873863914939e+00 5.509468521705264291e-08 1.353108808082028274e-10 1.797835820960182185e-02 0.000000000000000000e+00 7.970062163873974370e-01 1.384099545391822339e+00 1.635164738936751665e-13 1.070433929017761826e-01 3.201599380742575773e-01 2.257235697767562437e-12 1.511956129582760766e-01 1.457393883824794345e-01 5.367847978144486224e-04 0.000000000000000000e+00 7.528633191268475910e-02 2.014883321519332915e-01 1.027553804181496000e+00 3.193305417381686606e+00 1.893797314033181245e-02 5.494101137974922305e-02 3.623357611290717355e-05 1.154034348258027309e-01 5.027431881142512271e-01 0.000000000000000000e+00 4.667808273619269529e-11 4.736988708647196789e-02 3.623615646778268612e-02 3.105676285046700125e-01 9.636029168178158466e-01 5.868385650190886709e-10 5.474850302690202675e+00 1.842881293899380560e-02 7.293595172775080293e-02 0.000000000000000000e+00 1.754322459740780601e-03 1.580733535498266562e+00 3.383612364924163618e+00 8.966683651843930210e-04 8.200481469483297620e-07 7.771315328848355550e-11 5.756188689654171860e-16 2.767681568750685717e+00 6.276261229073153147e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.924468096689272656e-01 1.798658838588775822e-10 1.734202114599084748e-07 5.826708845836777676e-04 8.820928772945173524e-01 1.439920547990697006e-05 4.549000171102888374e-02 6.863355387202841966e-05 1.154813018574909830e-05 0.000000000000000000e+00 1.455895164359447685e-02 2.609509330421928041e-05 5.685608936731440320e-08 9.401890238607646388e-02 6.253336238207178877e-01 2.101359119141670700e-02 1.594208486190175744e+00 2.156667818679707058e-03 3.748557258429101468e-08 0.000000000000000000e+00 1.606448777894283397e-03 2.490468095638557249e-05 1.942182951414185510e+00 1.539203777821725183e-01 3.166895916984871384e+00 3.760848518797241802e+00 1.382947996952870862e-05 1.022518907136513167e-01 1.254799054482641381e-07 0.000000000000000000e+00 1.409323666552683028e-05 6.221550004588515123e-05 1.884211586280382466e-05 5.634200255543672393e-04 1.056065666221891584e-10 1.509480167415778451e-01 2.033300055231995988e-07 2.284542418800630340e-11 2.076168608866755041e-02 0.000000000000000000e+00 7.066190093321177423e-01 3.618943392350889354e+00 5.725064012755679575e-14 1.127681449721658513e+00 2.811189188876545564e-01 1.488495877108749762e-12 1.132644530118353671e-01 1.770270779312598797e-01 6.977289287078857665e-04 0.000000000000000000e+00 4.471616516541195019e-02 3.243777633207129529e+00 1.001427141443657493e-01 1.878851284233319374e+00 3.066963673135419260e-02 4.686940296872182943e-02 3.243789232475129494e-05 1.603426609197180011e-02 6.442982767374442199e-01 0.000000000000000000e+00 1.656232994536885944e-11 8.445538445004557859e-02 1.921683469275229858e-02 1.729876985184726837e-02 6.645961860849581626e+00 1.757874431196055588e-10 2.214467132634123647e+00 3.654010809529619624e-02 2.944993725473920090e-02 0.000000000000000000e+00 1.636010013028752364e-03 2.169509999720629523e+00 1.595859831851515143e+00 2.478455925019057513e-03 1.008081952148226423e-06 4.149380851636655846e-11 7.260431706917131595e-16 1.634749180620927722e-01 6.448544193156570403e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.690920942005797012e-01 1.597183339503451491e-10 6.181734882350293381e-07 7.985537113042306956e-02 9.563091577533422427e-01 1.124797334502534990e-05 2.012106264533199823e-02 1.318883899224155176e-04 2.193795033537672447e-05 0.000000000000000000e+00 1.517720379822205812e-01 2.860015033069371852e-05 2.879871050568106125e-07 1.203040876377456381e-01 3.500303386503718084e-01 2.315831136692315939e-02 4.260131964623024459e+00 4.372921759801236784e-03 3.023610949473090092e-07 0.000000000000000000e+00 6.140426545666169411e-03 2.578439159032937573e-05 1.415657849105557142e+00 8.526125943622238357e-02 3.454489526830995860e+00 1.241268733999226326e+00 4.077823567231732747e-06 2.816857332986653570e-02 2.235054142571785885e-09 0.000000000000000000e+00 1.313241864287079424e-05 2.980770394615529480e-05 3.181003422692350966e-05 3.732454830266372105e-04 9.511990854633627885e-11 8.676445721314485215e-02 6.604711504036532600e-07 1.164061105388677974e-11 3.051840383082171648e-01 0.000000000000000000e+00 1.265970896924343281e+00 3.893595071810294073e+00 6.691555890516820805e-15 1.163186209900523460e+00 2.921350446654403243e-01 1.158667325892885350e-12 4.078683491686648649e-02 1.300775411392790515e+00 1.359191283210173934e-02 0.000000000000000000e+00 1.897454369411587960e+00 2.893978597117726981e+00 2.082400024090689389e-02 1.689120530411986509e+00 3.734032653850633682e-02 1.709242088415816908e-03 1.084615112335935621e-04 8.094635900595671674e-02 2.547596596966867910e+00 0.000000000000000000e+00 7.738065257577985818e-12 5.350036153490852348e-02 1.889458500291455942e-02 3.904992562552980218e-01 6.477364925722482347e+00 8.268384981772503136e-11 3.833252670611405399e+00 4.761728299152422073e-02 2.842254855959457926e-01 0.000000000000000000e+00 4.151589795694249222e-04 7.461937416989440353e-01 1.181292832580295826e+00 2.773438809932779405e-04 5.125377764268445602e-07 1.331971300790704827e-11 9.549340958546331401e-16 5.471700254302568761e-02 6.938850945058286368e-02 0.000000000000000000e+00
